company,industry,rating,title,job_title,employee_status,location,date,pros,cons,advice,recommends
FPT Software,CNTT - Phần mềm,4.0,Học hỏi được nhiều kinh nghiệm từ anh em nhưng quy trình còn cồng kềnh(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Là nơi làm việc chuyên nghiệp có nhiều dự án,theo đó người trẻ tuổi cũng có cơ hội thăng tiến-Quy trình làm việc bài bản, các task được giao từ đầu tuần nên nhân viên chủ động sắp xếp công việc.-Thời gian làm việc linh hoạt, k gò bó đồng phục-Quản lý tốt, còn trẻ mà xử lý công việc ổn thỏa công bằng, cầm tay chỉ việc cho newbie-Cơ sở vật chất hiện đại.-Đồng nghiệp hòa đồng, lương ok",,Có
FPT Software,CNTT - Phần mềm,4.0,Môi trường tốt cho sinh viên mới ra trường học tập và làm việc .(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Nhìêu khoá học nâng cao level từ thấp lên cao, phù hợp để trau dồi kỹ năng, môi trường ổn học hỏi được nhiều.-Môi trường tốt cho sinh viên mới ra trường làm việc .-Không gian làm việc thoải mái tiếp cận được nhiều khách hàng lớn, học hỏi kinh nghiệm tốt.-Cách tính lương, thưởng rõ ràng-OT rõ ràng, công việc ổn định .-Môi trường chuyên nghiệp, nhiều dự án",,Có
FPT Software,CNTT - Phần mềm,5.0,Cơ hội trải nghiệm cho sinh viên mới ra trường .(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Mới vào được training bài bản, cầm tay chỉ việc.-Đồng nghiệp thân thiện, nhiều anh em giỏi, vào được team tốt thì làm việc best năng suất.-Nhiều cơ hội vì khách hàng chủ yếu là công ty lớn.-Lương thưởng, OT được tính rõ ràng.-OT không quá vất vả có thể đổi 50% OT ra ngày nghỉ.-Văn phòng hiện đại, đôi khi stress quá xuống làm cốc cà phê rồi đi dạo một vòng campus lại yêu đời ngay",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường chuyên nghiệp, nhiều dự án và nhiều OT nhưng nên thêm lương thưởng cho nhân viên(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Nhiều đất cho sinh viên trẻ phát huy, kể cả sinh viên trái ngành.-Môi trường chuyên nghiệp, nhiều dự án.-Môi trường làm việc thoải mái các sếp dễ tính quan tâm đến nhân viên.-Chịu khó học hỏi thì cơ hội onsite không thiếu, công ty trọng người tài.-Cơ hội trải nghiệm cho sinh viên mới ra trường-Chế độ ổn. Hay phải OT, được trả OT đầy đủ với điều kiện Pm phải chuyên nghiệp, tính được plan, lộ trình của dự án từ đầu để đề xuất OT sớm.",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường làm việc ổn định , Nhân viên thân thiện nhưng OT nhiều nên đôi khi cũng thấy căng thẳng và khá mệt(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Chế độ lương thưởng ok, lương OT khá ổn nên mình cũng kiếm được khá nhiều từ lương OT-Nhân viên công ty thân thiện cởi mở trong làm việc, truyền kinh nghiệm giúp đỡ nhau cùng tiến bộ.-Được làm việc với những khách hàng lớn, đa quốc gia.-Trau dồi và học hỏi nhiều cái.-Công ty có chương trình đào tạo cho nhiều level.",,Có
FPT Software,CNTT - Phần mềm,4.0,Đồng nghiệp với sếp thân thiện nhưng mọi quy trình xử lý các thủ tục hơi phức tạp mất nhiều thời gian(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Được học hỏi nhiều kinh nghiệm khi làm việc FPT Software-Nhiều job nên mình làm việc với nhiều màu sắc khách hàng từ dễ tính đến khó tính, công nghệ thay đổi theo từng dự án khác nhau, thích hợp cho sinh viên hoặc junior trau dồi kỹ năng như mình-""Đa số member đều trẻ, nhiệt huyết. Anh em va chạm với dự án nhiều nên khá dày dạn kinh nghiệm, có gì lấn cấn trau đổi một lúc là được phương án thay thế ngay.-Được bố trí bus đưa đi đón về khá tiện cho ai không có xe hoặc nhà xa""-Đồng nghiệp đi làm thoải mái với nhau, có gì hay hay là chỉ cho nhau ngay chứ cũng không giấu diếm, đa số đều gặp PM nhiệt tình, sát sao anh em",,Có
FPT Software,CNTT - Phần mềm,4.0,"Văn phòng làm việc hiện đại, tiện lợi nhưng quy trình quản lý cồng kềnh phức tạp quá(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Môi trường làm việc trẻ nên năng động và có chế độ bảo hiểm phù hợp và ổn định.-Văn hóa Fsoft thoải mái không gò bó.-Có trợ cấp, thưởng thêm đối với các job to, công việc nặng.-PM tâm lý, dự trù được plan-Văn phòng hiện đại và tiện nghi, sếp dễ tính và quan tâm nhân viên.-Khuôn viên Fsoft đẹp, gửi xe miễn phí, caferia rộng.-Được học hỏi nhiều kinh nghiệm khi làm việc FPT Software",,Có
FPT Software,CNTT - Phần mềm,5.0,"Môi trường làm việc chuyên nghiệp, thích hợp với cả fresher(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Công ty thường xuyên tổ chức team building gắn kết mọi người-Văn phòng hiện đại, làm ở đây có nhiều job lớn nên mình học hỏi được nhiều kinh nghiệm-Phù hợp cho những người trẻ năng động, muốn phát triển nhanh và tốt nhất-Đào tạo khá bài bản, mấy bạn trẻ mới đi làm vào đây là được đào tạo từ A-Z.-Khuôn viên rộng thoáng, bố trí các khu khá tiện lợi.-Văn phòng trang trí đẹp tạo cảm hứng làm việc",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường làm việc chuyên nghiệp, thích hợp với cả fresher nhưng cần đẩy mức thưởng lên canh tranh(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Có các khóa học nâng cao tay nghề cung cấp hàng tháng, học xong là có dự án thực hành ngay nên hiệu quả hơn hẳn so với đi học ngoài.-Chế độ đãi ngộ ổn, đồng nghiệp nhiều anh em giỏi, cũng ân cần thoải mái nên ok gắn bó lâu dài-Kiến thức trang bị đầy đủ hàng tháng, các job lớn nhỏ hầu hết đều được trải nghiệm song song với trình độ bản thân.-Môi trường cạnh tranh ép mình vào khuôn khổ tự học và tìm hiểu -> cải thiện tay nghề rất nhiều-Lương thưởng ổn, một số đãi ngộ, trợ cấp cho nhân viên tốt, làm xa có bus đưa đón.",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường làm việc trẻ, năng động, đầy nhiệt huyết(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Sếp trình độ cao, làm việc chuyên nghiệp chỉ việc cho nhân viên tận tình và đặc biệt rất tâm lý nên đi làm thoải mái, nói chung là quan tâm đến nhân viên nên mình thấy thoải mái và được quan tâm-Đồng nghiệp trẻ, thân thiện, nhiệt huyết. Nhiều người giỏi nên mình học tập được nhiều từ đồng nghiệp.-Thời gian không bó buộc, thoải mái-Phù hợp với cả sinh viên trái ngành, ham học hỏi",,Có
FPT Software,CNTT - Phần mềm,5.0,Nơi học tập và làm việc chuyên nghiệp nhưng lương thưởng cần hỗ trợ tốt hơn nữa(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Luôn được tạo cơ hội học hỏi từ tất cả các anh em trong công ty-Hòa Lạc có thêm các option thể thao khá vui: bơi, gym ,bóng bàn, bóng đá.., nên hết giờ làm vào giải trí được .-Mình là fresher, thấy học được nhiều từ lead, được training hàng tháng, va chạm với đủ loại dự án lớn nhỏ nên lên trình khá nhanh-Làm việc ở đây có nhiều cơ hội thăng tiến, được học hỏi nhiều kinh nghiệm từ đồng nghiệp, cọ xát nhiều nên lên level nhanh-Dự án đa dạng",,Có
FPT Software,CNTT - Phần mềm,5.0,"Môi trường làm việc thoải mái, chế độ đãi ngộ tốt(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Hầu hết các team mình tham gia đều không có điểm gì chê, anh em hăng hái, nhiệt tình với công việc, làm hết mình chơi cũng hết mình luôn.-Văn hóa trẻ trung, không gò bó.-Môi trường làm việc thoải mái, chế độ đãi ngộ tốt-Ngoài lương cứng thì có thêm thưởng dự án, đi làm có xe buýt đưa đón khá tiện.-Môi trường làm việc thân thiện-Team làm việc nhiệt tình, thân thiện, tính trách nhiệm cao, văn phòng hiện đại, phù hợp tính chất công việc",,Có
FPT Software,CNTT - Phần mềm,5.0,Môi Trường tốt để Phát triển nghề nghiệp nhưng OT quá nhiều(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Có các khóa đào tạo cho sinh viên mới ra trường làm việc tại công ty có mức lương ổn đáp ứng nhu cầu cá nhân, thêm thưởng OT hấp dẫn tạo cho nhân viên có mức thu nhập khá đều mỗi tháng-Đa số anh em trong Fsoft đều trẻ, thoải mái.-Ai gặp khó khăn liền xắn tay lại giúp ngay,môi rường rất tình người.-Được làm việc với các khách hàng lớn làm mình cũng mở mang kiến thức hơn-Môi trường tốt cho người năng động, nhiều cơ hội học hỏi công nghệ mới",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường làm việc khá thoải mái nhưng OT nhiều, ít có time để nghỉ ngơi(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Môi trường làm việc năng động, sinh viên trái ngành có nhiều cơ hội để trải nghiệm-Công ty có nhiều job với khách hàng lớn, được tạo điều kiện gặp gỡ và giao lưu nhiều, nâng trình nhanh.-Đặc biệt phù hợp với cả sinh viên trái ngành nữa-Có sự kết hợp chặt chẽ, khá ăn ý giữa các thành viên trong nhóm. cách làm việc chuyên nghiệp-Training đa dạng, đủ level từ thấp tới cao-Môi trường làm việc hiện đại, thân thiện",,Có
FPT Software,CNTT - Phần mềm,5.0,"Chế độ đãi ngộ ok, lương ổn định nhưng lương cần được cải thiện hơn, cạnh tranh hơn nữa(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Mình thấy ở đây có nhiều khoá học nâng cao tay nghề phù hợp để trau dồi kỹ năng nghề nghiệp, sinh viên mới ra trường hay làm trái ngành đều có cơ hội vào Fsoft.-Lương thưởng ổn, một số đãi ngộ, trợ cấp cho nhân viên tốt, làm xa có bus đưa đón.-OT có trả lương, thưởng đầy đủ, dự án nặng sẽ thêm cả trợ cấp đi kèm.-Sếp quan tâm, lắng nghe nhân viên, được ăn mặc thoải mái khi đi làm-Đồng nghiệp trẻ trung, thân thiện gần gũi như người nhà.-Nhiều dự án đa dạng nên mình có cơ hội được gặp gỡ và làm quen với nhiều khách hàng tiềm năng.",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường trẻ trung, năng động, campus đẹp nhưng lương cần đươc cạnh tranh hơn(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Network mở rộng nhiều lĩnh vực, view campus đẹp, văn phòng tiện nghi, hiện đại.-Canteen được bố trí ngay bên dưới tiết kiệm thời gian đi lại-Kiến thức trang bị đầy đủ hàng tháng, các job lớn nhỏ hầu hết đều được trải nghiệm song song với trình độ bản thân.-Môi trường cạnh tranh ép mình vào khuôn khổ tự học và tìm hiểu -> cải thiện tay nghề rất nhiều-Môi trường trẻ trung, năng động, campus đẹp",,Có
FPT Software,CNTT - Phần mềm,4.0,"Môi trường trẻ nhiệt huyết, năng động nhưng sếp cần cân nhắc tăng lương (IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Công ty hiện đại, có campus riêng, có xe bus đưa đón nên tiện lợi.-Đa số anh em nhân viên đều trẻ, thoáng và cởi mở nên rất dễ gần.-Môi trường trẻ nhiệt huyết, năng động-Được học hỏi nhiều từ sếp, được on job, đi onsite nhiều nên có nhiều cơ hội để thăng tiến trong công việc-Thu nhập ổn định, tầm khá, đi làm không lo lắng cơm áo gạo tiền quá nhiều, thoải mái tư tưởng làm việc",,Có
FPT Software,CNTT - Phần mềm,4.0,Nhiều job ngon nên học hỏi được nhiều kinh nghiệm(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-On job nhiều làm việc với nhiều dự án lớn, mình làm BD cx 2 năm rồi, càng làm càng thấy phải có project lớn, trình mới nhanh khá lên được-Công ty có nhiều job lớn nên được va chạm, trải nghiệm nhiều.-Sau mỗi dự án vừa lớn thêm một chút, vừa mở rộng cả networking cho riêng mình-Văn hóa hiện đại, cởi mở chứ không hề gò ép, trang phục tùy chọn theo sở thích cá nhân.-Thời gian làm thoải mái miễn là đảm bảo tiến độ cv,-Chế độ ổn, có nhiều OT nên thu nhập của mình cũng tăng lên",,Có
FPT Software,CNTT - Phần mềm,5.0,Môi trường làm việc tốt để phát triển bản thân nhưng dự án còn nhiều chỗ chưa hợp lý(IT),Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Được làm việc với nhiều đối tác lớn, cọ sát nhiều, khách hàng đa đạng từ dễ tính đến khó tính nên kỹ năng mềm cũng cải thiện không ít, dự án nhìn chung trải dài khá đa dạng, sau mỗi job có thêm kinh nghiệm, tay nghề cũng mài dũa hơn hẳn.-Văn phòng hiện đại, tiện nghi, ăn mặc thoải mái không gò bó trang phục khi đi làm.-Đãi ngộ tốt, ăn trưa có phụ cấp, căng tin đầy đủ đa dạng, không quá xuất sắc nhưng chấp nhận được.-Chế độ ổn, Lương thưởng xứng đáng cho nhân viên",,Có
FPT Software,CNTT - Phần mềm,4.0,"Campus riêng đẹp, có xe bus hỗ trợ đi lại do xa trung tâm nên đi làm khá vất vả(IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,27/07/2021,,"-Có nhiều dự án đa dạng nên nhiều cơ hội gặp gỡ và làm việc với nhiều khách hàng lớn, được cọ sát nhiều nên kỹ năng được nâng cao-Khuôn viên đẹp, thoáng, mặc dù xa trung tâm nhưng có bus đưa đón cũng tiện-Làm việc trong môi trường cạnh tranh học hỏi, nhiều OT nên có nhiều kinh nghiệm hơn, anh em cũng thân thiết quan tâm nhau hơn.-Ngoài ra còn được on job nhiều nên lên trình rất nhanh-Nhiều jop ngon, được on job nhiều",,Có
